hour,hourly_actual_aqi,hourly_predicted_aqi,accuracy
2020-12-14 23:00:00,342.2351351351352,457.55753,66.30317034687448
2020-12-15 05:00:00,339.12342342342345,217.74321,64.20765856889717
2020-12-15 11:00:00,260.24144144144145,307.9978,81.6492096614522
2020-12-15 12:00:00,312.7036036036036,190.82706,61.024898557506276
2020-12-15 14:00:00,372.14324324324326,165.61671,44.50348554878567
2020-12-15 19:00:00,203.5963963963964,232.90309,85.60549422632786
2020-12-15 21:00:00,194.9709167544784,223.83975,85.19326065479757
2020-12-16 04:00:00,252.43243243243245,394.31836,43.792512881423995
2020-12-16 06:00:00,239.9954954954955,136.5147,56.88219019778621
2020-12-16 08:00:00,203.86468085106384,205.45294,99.22092388105827
2020-12-17 00:00:00,178.41211801896733,125.47518,70.3288447964338
2020-12-17 08:00:00,224.96010638297872,385.13712,28.797593639626555
2020-12-17 15:00:00,201.5648648648649,226.02124,87.8667468232093
2020-12-18 06:00:00,190.92286617492096,225.01633,82.14280907655139
2020-12-18 08:00:00,221.94797872340425,275.2844,75.9689568276666
2020-12-18 09:00:00,227.9722340425532,269.6992,81.69647529002152
2020-12-18 15:00:00,208.5018018018018,402.06702,7.1637687890292625
2020-12-18 22:00:00,181.4946259220232,356.79694,3.411845269485056
2020-12-19 02:00:00,203.7054054054054,224.22766,89.92552225771102
2020-12-19 07:00:00,215.9131914893617,143.38419,66.408256393209
2020-12-19 12:00:00,188.2895679662803,199.04688,94.28682791621989
2020-12-19 15:00:00,198.77112750263436,157.26524,79.11875608201154
2020-12-20 01:00:00,192.83846153846156,223.00626,84.35592447462193
2020-12-20 03:00:00,231.12612612612617,193.68205,83.79928996283694
2020-12-20 11:00:00,199.2564805057956,288.05127,55.436937960533875
2020-12-21 02:00:00,279.32792792792793,185.40297,66.37466247492057
2020-12-21 09:00:00,261.8171171171171,121.323875,46.339168639220404
2020-12-21 18:00:00,107.99036697247706,225.03513,-8.384443947463765
2020-12-21 22:00:00,492.97,241.07867,48.90331547891479
2020-12-22 01:00:00,493.12,232.75008,47.19948010503433
2020-12-22 12:00:00,495.6410940627085,103.936295,20.97007205429864
2020-12-22 15:00:00,137.14311926605507,113.346855,82.6485905892832
2020-12-22 17:00:00,113.56467889908257,224.71855,2.1228485703422564
2020-12-23 04:00:00,87.24743589743589,114.86251,68.3485543160495
2020-12-23 06:00:00,120.79675675675676,295.64185,-44.743198112881686
2020-12-23 08:00:00,409.4602401601067,166.14284,40.57606117249604
2020-12-23 10:00:00,461.1925283522348,323.2324,70.086215948094
2020-12-23 17:00:00,124.28174311926604,186.95361,49.57274609365483
2020-12-24 05:00:00,103.93810810810812,284.02875,-73.26719018511452
2020-12-24 11:00:00,301.34684684684686,413.56616,62.760746814928105
2020-12-25 02:00:00,417.6232821881254,194.4143,46.552554642546916
2020-12-25 05:00:00,475.18065376917946,231.34195,48.685052227582005
2020-12-25 10:00:00,236.8936936936937,111.9406,47.2535151902018
2020-12-25 12:00:00,335.13963963963965,325.87305,97.23500545187564
2020-12-25 13:00:00,378.6738738738739,476.5324,74.15756867697482
2020-12-26 01:00:00,345.7234234234234,264.38092,76.47179869741043
2020-12-26 10:00:00,273.7981981981982,441.08264,38.90228478338278
2020-12-26 14:00:00,119.56605504587156,462.5091,-186.82307788848556
2020-12-26 16:00:00,106.0116216216216,158.6415,50.35461931032207
2020-12-26 17:00:00,105.23405405405406,396.9494,-177.20622418630143
2020-12-26 23:00:00,494.9872581721147,155.88312,31.492349571062746
2020-12-27 01:00:00,467.9686457638426,340.94284,72.85591538289223
2020-12-27 07:00:00,227.82612612612613,173.7672,76.27184801407486
2020-12-27 08:00:00,237.0086170212766,377.07324,40.903150726519954
2020-12-27 21:00:00,385.0459459459459,120.867905,31.390514803668083
2020-12-29 04:00:00,238.75675675675672,427.37808,20.998539232630108
2020-12-29 12:00:00,199.47334035827183,222.75465,88.32860896068772
2020-12-30 02:00:00,247.6063063063063,110.41199,44.591750893493064
2020-12-30 05:00:00,277.009009009009,126.23922,45.572243342245145
2020-12-30 11:00:00,280.96306306306303,162.60477,57.87407251080758
2020-12-30 13:00:00,387.83063063063065,328.71533,84.75744463420632
2020-12-30 14:00:00,408.192194796531,170.10243,41.67214229457926
2020-12-30 21:00:00,327.4594594594595,113.973724,34.80544570414057
2020-12-31 02:00:00,347.863963963964,255.89178,73.56087757755705
2020-12-31 13:00:00,114.85036697247706,299.80566,-61.04023170805016
2020-12-31 17:00:00,104.56036697247708,436.11374,-217.09277773333366
2020-12-31 23:00:00,440.6726484322882,219.48534,49.806888874210685
2021-01-01 15:00:00,110.6808108108108,358.46362,-123.87151884856081
2021-01-01 21:00:00,336.3981981981982,282.08694,83.85507000066596
2021-01-02 13:00:00,368.83333333333337,184.3699,49.98732134598819
2021-01-02 15:00:00,376.2855855855856,374.85684,99.62030340802279
2021-01-02 16:00:00,384.0747747747748,164.13966,42.73638220384095
2021-01-02 18:00:00,401.9444296197466,318.7219,79.2950143909368
2021-01-02 20:00:00,379.52612612612614,118.10254,31.118421350326628
2021-01-03 00:00:00,280.2792792792793,293.26178,95.36801274098441
2021-01-03 16:00:00,158.78630136986305,204.693,71.08900994723192
2021-01-03 17:00:00,155.67281348788197,322.05234,-6.877701013320419
2021-01-03 19:00:00,151.41822971549,167.78903,89.18835446848634
2021-01-03 22:00:00,160.89293993677555,498.24136,-109.67260820840207
2021-01-03 23:00:00,165.0700737618546,174.28192,94.41943205395665
2021-01-04 01:00:00,177.10063224446787,410.06598,-31.5440514282611
2021-01-04 02:00:00,194.96575342465755,170.3048,87.35113286310353
2021-01-04 15:00:00,455.34102735156773,166.71034,36.61219446375736
2021-01-04 18:00:00,230.7396396396396,196.79523,85.28886816245729
2021-01-05 00:00:00,164.4814541622761,222.05211,64.99869550911582
2021-01-05 01:00:00,167.41938883034774,129.27696,77.21743770745368
2021-01-05 04:00:00,204.54774774774776,455.39636,-22.635725555038192
2021-01-05 08:00:00,179.67197049525817,457.05823,-54.3848249001783
2021-01-05 11:00:00,185.58398314014752,197.5722,93.54027150034652
2021-01-05 12:00:00,193.05532139093785,392.30127,-3.206659471892138
2021-01-05 18:00:00,214.16036036036036,436.37103,-3.759011229051467
2021-01-05 21:00:00,228.83693693693695,236.91681,96.46915736015076
2021-01-05 23:00:00,251.381981981982,325.14795,70.65582558655487
2021-01-06 10:00:00,259.0324324324324,189.96188,73.33517342252989
2021-01-06 15:00:00,212.42638795986625,431.06827,-2.925950943395719
2021-01-06 19:00:00,383.14324324324326,146.6827,38.28403503603533
2021-01-06 22:00:00,211.17747747747748,223.97107,93.94178204452486
2021-01-06 23:00:00,196.03972602739725,244.7633,75.1460682872736
2021-01-07 03:00:00,184.9695468914647,188.98889,97.82702354109335
2021-01-07 13:00:00,409.71120747164775,263.8131,64.39001558672727
2021-01-07 16:00:00,84.84769230769231,116.16469,63.090338757722414
2021-01-07 19:00:00,382.5585585585586,398.72852,95.7732073418072
2021-01-07 20:00:00,335.24864864864867,491.06128,53.523263620512616
2021-01-08 03:00:00,466.97,226.66904,48.540385220728176
2021-01-08 04:00:00,440.4216811207472,118.240685,26.847153439037925
2021-01-08 06:00:00,416.9628418945964,250.78635,60.14597015312527
2021-01-08 07:00:00,319.154954954955,254.4745,79.73384044731272
2021-01-08 08:00:00,284.6693693693694,321.1399,87.18846242939694
2021-01-08 11:00:00,343.6522522522523,246.64626,71.77204685162879
2021-01-08 22:00:00,233.9603603603603,319.61087,63.3910163802776
2021-01-09 01:00:00,215.2702702702703,101.57863,47.18655688614495
2021-01-09 06:00:00,226.28018018018017,136.72607,60.42335396316155
2021-01-09 08:00:00,180.09052631578948,270.4407,49.83068799994273
2021-01-09 09:00:00,194.8421052631579,114.506294,58.76876258128788
2021-01-09 10:00:00,176.37684210526317,436.7003,-47.59502531778409
2021-01-09 11:00:00,162.23024236037935,362.29355,-23.32059874458122
2021-01-09 16:00:00,180.88018967334037,188.42523,95.82870723771391
2021-01-09 23:00:00,214.9135135135135,208.53262,97.03094974430417
2021-01-10 05:00:00,206.25225225225228,102.508705,49.70064763888694
2021-01-10 06:00:00,215.77567567567567,192.70476,89.30791530926636
2021-01-10 07:00:00,233.99648936170215,177.62494,75.90923242026868
2021-01-10 08:00:00,249.0571276595745,118.28179,47.49183161249897
2021-01-10 11:00:00,208.3828723404255,424.22714,-3.580619447909328
2021-01-10 13:00:00,182.88872497365648,350.9669,8.098127165418163
2021-01-10 18:00:00,195.31685985247628,446.46228,-28.583584955570416
2021-01-11 10:00:00,221.94797872340425,227.61578,97.44633629889222
2021-01-11 11:00:00,191.15421052631575,227.04694,81.22315725611536
2021-01-11 16:00:00,199.44236037934667,111.178314,55.74458404800222
2021-01-11 18:00:00,192.62676501580611,182.1867,94.58016207042635
2021-01-12 12:00:00,204.35945945945943,178.12067,87.16047056252935
2021-01-12 17:00:00,254.26576576576576,273.37012,92.48646338047195
2021-01-12 20:00:00,213.2882882882883,448.3257,-10.197061315131648
2021-01-12 21:00:00,213.5954954954955,193.89558,90.7770005433164
2021-01-13 02:00:00,289.97117117117114,225.55353,77.78481113175422
2021-01-13 06:00:00,325.99279279279284,178.40652,54.727137716692305
2021-01-13 07:00:00,247.72522522522524,135.74905,54.798236163337286
2021-01-13 11:00:00,264.2153153153153,270.8621,97.48433366127715
2021-01-13 12:00:00,290.7441441441441,398.9091,62.79720635164509
2021-01-13 15:00:00,418.80547031354234,106.37719,25.400143306769678
2021-01-14 00:00:00,58.48820512820513,120.06176,-5.275165626226979
2021-01-14 07:00:00,362.9567567567568,430.55368,81.37603932016988
2021-01-14 19:00:00,101.08513513513512,187.17204,14.837223498331625
2021-01-15 00:00:00,79.4576923076923,211.43106,-66.09262696966974
2021-01-15 07:00:00,476.78,261.4472,54.8360259637241
2021-01-15 09:00:00,470.68965977318214,291.7599,61.985616560157055
2021-01-15 11:00:00,165.63771186440678,175.10674,94.28329257962892
2021-01-15 14:00:00,264.2110033444816,364.49533,62.043848970471025
2021-01-15 16:00:00,218.74053511705685,302.82852,61.55811424413865
2021-01-16 03:00:00,84.84769230769231,213.64845,-51.802314179639325
2021-01-17 08:00:00,232.33513513513515,209.79593,90.29883871548428
2021-01-17 09:00:00,273.46126126126126,345.7638,73.56022847602742
2021-01-17 14:00:00,422.63602401601065,127.974655,30.28011051573756
2021-01-18 05:00:00,355.2072072072072,364.95657,97.25530167144562
2021-01-18 06:00:00,337.5873873873874,192.07643,56.8968031539647
2021-01-18 09:00:00,255.890990990991,208.40582,81.44320436870849
2021-01-18 17:00:00,90.8407692307692,255.20287,-80.93428508104788
2021-01-18 19:00:00,66.27794871794872,416.5448,-428.48173165003686
2021-01-19 02:00:00,64.48128205128205,163.26776,-53.20179133631629
2021-01-19 07:00:00,325.04144144144146,465.00952,56.938389325919296
2021-01-19 08:00:00,293.2117117117117,249.97977,85.25572371798211
2021-01-19 10:00:00,284.1045045045045,143.35608,50.45892508870431
2021-01-19 15:00:00,356.2972972972973,279.97363,78.57865746842525
2021-01-19 19:00:00,320.79009009009013,146.92099,45.79972839839701
2021-01-19 20:00:00,315.38918918918915,453.14124,56.32315536353356
2021-01-19 23:00:00,324.7144144144144,194.31589,59.842088563145104
2021-01-20 01:00:00,329.03513513513514,142.25871,43.23511308606264
2021-01-20 02:00:00,341.52162162162165,123.92073,36.28488585947114
2021-01-20 04:00:00,331.245045045045,165.72704,50.031551566280555
2021-01-20 09:00:00,263.27387387387387,206.53418,78.44841443949883
2021-01-20 14:00:00,340.15405405405403,180.53574,53.07469775306437
2021-01-20 20:00:00,323.64414414414415,367.0316,86.59409035069969
2021-01-21 00:00:00,326.29999999999995,204.56906,62.693552338123474
2021-01-21 03:00:00,312.0,192.09773,61.569786071777344
2021-01-21 04:00:00,298.17657657657657,293.0124,98.26807776145637
2021-01-21 07:00:00,223.45404255319147,108.830475,48.703739529621345
2021-01-21 12:00:00,237.03243243243244,116.13489,48.99535751438465
2021-01-21 15:00:00,345.336936936937,238.55887,69.08003253986325
2021-01-21 19:00:00,411.1443629086058,237.88805,57.85998002787384
2021-01-22 05:00:00,101.60351351351352,468.83322,-261.43406386550885
2021-01-22 06:00:00,107.05027027027027,253.11557,-36.44552174349246
2021-01-22 16:00:00,366.3756756756757,327.26373,89.32463442247125
2021-01-23 02:00:00,444.5032021347565,87.44514,19.672555024117855
2021-01-23 05:00:00,450.9821214142762,127.399475,28.249340505590908
2021-01-23 06:00:00,427.63555703802535,136.70676,31.96805184739138
2021-01-23 07:00:00,337.92432432432435,236.84383,70.0878300985026
2021-01-23 11:00:00,328.1135135135135,225.39374,68.69382957727092
2021-01-23 20:00:00,373.3423423423424,426.07187,85.87636049441433
2021-01-24 03:00:00,477.76,277.33292,58.048584280761396
2021-01-24 04:00:00,456.3845230153436,395.22137,86.5983298251399
2021-01-24 12:00:00,271.0333333333333,303.31165,88.0906485643294
2021-01-24 14:00:00,365.17657657657657,422.42468,84.32317138812813
2021-01-24 15:00:00,405.5174116077385,218.18724,53.80465409254508
2021-01-24 18:00:00,373.00540540540544,193.13995,51.779398050107275
2021-01-25 02:00:00,358.47747747747746,191.40689,53.39439794545151
2021-01-25 04:00:00,340.9171171171171,186.95088,54.83763430211795
2021-01-25 05:00:00,334.94144144144144,479.4284,56.8620222990417
2021-01-25 11:00:00,339.46036036036037,183.16638,53.95810622527292
2021-01-25 14:00:00,109.27605504587156,331.62726,-103.47660167780748
2021-01-25 16:00:00,81.09239130434783,230.61835,-84.38962454866464
2021-01-25 17:00:00,66.88102564102564,457.38214,-483.87429279002777
2021-01-26 07:00:00,221.94797872340425,245.51501,89.38172987175389
2021-01-26 16:00:00,461.2783855903936,360.85745,78.22986371466637
2021-01-26 23:00:00,235.24864864864864,267.62973,86.23538041048519
2021-01-28 06:00:00,112.23783783783784,102.10436,90.97142679754238
2021-01-28 09:00:00,288.2358510638298,210.28111,72.95453077567777
2021-01-28 11:00:00,379.3675675675675,238.83818,62.95693173598815
2021-01-28 23:00:00,331.9585585585586,207.209,62.42014079514588
2021-01-29 01:00:00,343.45405405405404,174.57922,50.830444879633475
2021-01-29 11:00:00,217.06396396396397,172.1407,79.30413604836009
2021-01-29 16:00:00,266.6036036036036,369.3003,61.47963194156978
2021-01-29 22:00:00,206.6189189189189,404.83597,4.066360362458738
2021-01-30 00:00:00,213.81351351351353,190.89505,89.281096836175
2021-01-30 19:00:00,219.4027027027027,105.15502,47.927860674518996
2021-01-30 22:00:00,225.64594594594595,453.43793,-0.951063111373557
2021-01-31 11:00:00,313.31801801801805,272.66388,87.02464068914514
2021-01-31 13:00:00,439.9527685123415,429.45117,97.61301726254578
2021-01-31 17:00:00,126.85311926605505,367.36188,-89.59625081896553
2021-01-31 21:00:00,95.69652173913045,222.76485,-32.782595180435834
2021-02-01 01:00:00,83.2867391304348,161.11943,6.548518738782477
2021-02-01 10:00:00,460.0763842561708,183.98927,39.991027439661785
2021-02-01 16:00:00,133.71311926605506,183.27428,62.93470847185212
2021-02-01 19:00:00,108.08702702702703,212.3419,3.5454304489033603
2021-02-01 21:00:00,92.77782608695652,197.2492,-12.603824493684357
2021-02-01 23:00:00,61.49102564102565,346.59488,-363.6511597216701
2021-02-02 04:00:00,89.6471794871795,102.41897,85.75327323562857
2021-02-02 17:00:00,113.79297297297298,218.00922,8.415923573441376
2021-02-03 01:00:00,359.6171171171171,382.77362,93.56078941014084
2021-02-03 03:00:00,403.21247498332224,170.90083,42.38480794448427
2021-02-03 08:00:00,301.8324324324324,181.48657,60.12825421146623
2021-02-03 09:00:00,306.0243243243243,388.22797,73.1381999892433
2021-02-03 22:00:00,405.6561040693796,297.80157,73.41232431106178
2021-02-05 04:00:00,397.7207207207207,231.63138,58.23970593085583
2021-02-05 09:00:00,218.92531914893615,303.85873,61.20438909848407
2021-02-05 13:00:00,246.47657657657655,168.7903,68.48127347690317
2021-02-05 14:00:00,286.8891891891892,151.83806,52.92568148029796
2021-02-05 15:00:00,318.52072072072076,108.67721,34.119352643957384
2021-02-05 18:00:00,332.5036036036036,115.3149,34.68079804535013
2021-02-05 19:00:00,279.4963963963964,224.03963,80.1583240298564
2021-02-06 01:00:00,223.11891891891892,482.42538,-16.21895035122371
2021-02-06 02:00:00,254.3846846846847,301.1105,81.63182680450137
2021-02-06 04:00:00,258.36846846846845,117.14198,45.33911731822751
2021-02-06 07:00:00,218.92531914893615,289.85757,67.5997935781476
2021-02-06 09:00:00,238.51468085106384,422.28656,22.951543883253493
2021-02-06 10:00:00,227.9722340425532,353.5663,44.908167794123074
2021-02-06 11:00:00,206.87680851063828,261.7358,73.48228580550992
2021-02-06 17:00:00,186.2758693361433,335.4223,19.932499340100293
2021-02-06 19:00:00,172.04573234984196,190.79233,89.10371371903743
2021-02-07 02:00:00,205.5981981981982,352.65063,28.475814546941137
2021-02-07 03:00:00,222.06846846846847,353.08475,41.00185418057779
2021-02-07 12:00:00,217.16306306306308,346.3762,40.49949134998112
2021-02-07 20:00:00,409.10360240160105,493.08685,79.47139792152218
2021-02-08 16:00:00,498.85083388925955,480.62888,96.34721305068865
2021-02-08 17:00:00,83.65410256410257,277.9662,-132.28039988886047
2021-02-08 18:00:00,71.66794871794872,258.73917,-161.0249363743353
2021-02-08 20:00:00,445.1636424282855,295.4453,66.36779924083655
2021-02-09 08:00:00,277.68287234042555,129.00795,46.458735010110445
2021-02-10 05:00:00,108.8645945945946,365.52765,-135.7635696775291
2021-02-10 08:00:00,420.48959306204137,248.2222,59.03171031624178
2021-02-11 10:00:00,365.0675675675675,219.9485,60.24871041062981
2021-02-11 13:00:00,113.5337837837838,261.09155,-29.96815928517225
2021-02-11 15:00:00,112.27899082568808,170.34216,48.286699200572734
2021-02-12 06:00:00,111.42036697247708,245.96765,-20.75645418395193
2021-02-12 15:00:00,107.05027027027027,168.5463,42.55406853202138
2021-02-12 19:00:00,86.94043478260869,221.91212,-55.246163869173216
2021-02-12 22:00:00,75.99,358.22076,-271.40513772885413
2021-02-12 23:00:00,75.255,197.18692,-62.025008525700144
2021-02-13 16:00:00,109.90324324324324,191.70238,25.571683180403653
2021-02-13 19:00:00,103.93810810810812,180.5469,26.293831200210377
2021-02-14 06:00:00,161.62526315789475,120.327095,74.44819744187423
2021-02-14 10:00:00,451.8539026017345,315.29413,69.77789205814828
2021-02-14 16:00:00,114.05216216216216,420.69366,-168.8607533390105
2021-02-15 02:00:00,104.13330275229356,135.52386,69.85540536587965
2021-02-15 07:00:00,426.0438959306204,287.3827,67.45377487499238
2021-02-15 10:00:00,417.9270847231488,250.724,59.99228290971542
2021-02-16 01:00:00,66.88102564102564,195.69379,-92.59985884704011
2021-02-16 09:00:00,455.0900600400267,342.89478,75.34657543618208
2021-02-16 14:00:00,146.57449541284404,213.60652,54.267605694430124
2021-02-16 16:00:00,201.05959866220735,332.0666,34.841712822991695
2021-02-16 19:00:00,128.57036697247707,266.7958,-7.509563180976471
2021-02-16 21:00:00,86.94043478260869,187.78186,-15.989097387313535
2021-02-16 22:00:00,463.05999999999995,177.9235,38.4234208162313
2021-02-17 00:00:00,67.95826086956522,135.49037,0.6270761340505828
2021-02-17 01:00:00,72.27102564102564,294.19696,-207.07456112566058
2021-02-17 14:00:00,475.5505003335557,446.243,93.83714477465804
2021-02-17 16:00:00,102.38108108108108,250.78442,-44.95192000318434
2021-02-17 17:00:00,101.34432432432432,273.5847,-69.9556073843516
2021-02-17 22:00:00,71.60130434782609,361.23376,-304.5072403899651
2021-02-18 11:00:00,411.6595063375583,238.90372,58.034301009221934
2021-02-18 12:00:00,414.95510340226815,185.66342,44.743014390853865
2021-02-18 15:00:00,118.7119266055046,272.99042,-29.960396808024143
2021-02-18 17:00:00,113.13761467889908,171.92702,48.03726178966402
2021-02-18 18:00:00,102.89945945945946,325.02664,-115.86817224609209
2021-02-19 05:00:00,112.70605504587157,173.074,46.437704649930566
2021-02-19 06:00:00,116.13605504587156,283.18002,-43.83471875423061
2021-02-19 10:00:00,326.02,162.02283,49.69720481824351
2021-02-19 11:00:00,282.21159574468084,120.85607,42.824629921127496
2021-02-19 19:00:00,56.99717391304348,270.83102,-275.1657066069792
2021-02-20 00:00:00,388.4054054054054,322.2899,82.9777037058002
2021-02-20 04:00:00,464.1843228819213,325.01807,70.01918211893765
2021-02-20 06:00:00,478.8593062041361,196.5521,41.045896145134094
2021-02-20 12:00:00,316.64774774774776,191.2632,60.402513585824
2021-02-20 15:00:00,102.89945945945946,197.15259,8.402698200470553
2021-02-21 03:00:00,480.1075383589059,319.55646,66.5593501430602
2021-02-21 06:00:00,457.77805203468984,156.44688,34.175269753521974
2021-02-21 15:00:00,371.2216216216216,437.5219,82.13997080508132
2021-02-21 18:00:00,416.4476984656438,409.973,98.44525337848192
2021-02-21 21:00:00,419.115877251501,223.12827,53.23784602103386
2021-02-21 22:00:00,428.6328218812542,174.17677,40.63542598227392
2021-02-21 23:00:00,430.7726484322882,110.333725,25.612982945208728
2021-02-22 00:00:00,425.05983989326216,212.06958,49.89169998543696
2021-02-22 08:00:00,277.68287234042555,172.09035,61.97369893201939
2021-02-22 12:00:00,215.0918918918919,171.95647,79.94558286801083
2021-02-23 00:00:00,354.5531531531532,396.25122,88.23926196139062
2021-02-23 01:00:00,405.41174116077383,296.77298,73.2028576396452
2021-02-23 06:00:00,405.5768512341561,461.5551,86.1978652525168
2021-02-23 08:00:00,277.68287234042555,359.54797,70.51849089488516
